time_s,angle_rad
4.24,-0.08097177743911743
4.25,-0.08160924166440964
4.26,-0.08616270869970322
4.27,-0.09462803602218628
4.28,-0.0891977921128273
4.29,-0.08759468048810959
4.3,-0.08985402435064316
4.31,-0.0959862619638443
4.32,-0.08819890022277832
4.33,-0.08422984927892685
4.34,-0.08412974327802658
4.35,-0.08792444318532944
4.36,-0.09561458230018616
4.37,-0.08939768373966217
4.38,-0.0870015025138855
4.39,-0.08846648037433624
4.4,-0.09380821138620377
4.41,-0.08523937314748764
4.42,-0.08050300180912018
4.43,-0.07965485751628876
4.44,-0.08272576332092285
4.45,-0.08972126245498657
4.46,-0.08284355700016022
4.47,-0.07982490956783295
4.48,-0.08071008324623108
4.49,-0.0855187326669693
4.5,-0.09424509108066559
4.51,-0.0890800729393959
4.52,-0.08774467557668686
4.53,-0.09027250111103058
4.54,-0.09667224436998367
4.55,-0.08914966881275177
4.56,-0.08544093370437622
4.57,-0.08559496700763702
4.58,-0.08963591605424881
4.59,-0.0975627675652504
4.6,-0.09157145023345947
4.61,-0.0893881693482399
4.62,-0.09105191379785538
4.63,-0.09657686948776245
4.64,-0.08817443996667862
4.65,-0.08358646929264069
4.66,-0.08286761492490768
4.67,-0.08604774624109268
4.68,-0.09313153475522995
4.69,-0.08632051199674606
4.7,-0.08334634453058243
4.71,-0.08425336331129074
4.72,-0.08906093239784241
4.73,-0.09776313602924347
4.74,-0.09255091100931168
4.75,-0.09114543348550797
4.76,-0.09358059614896774
4.77,-0.09986554086208344
4.78,-0.09220664948225021
4.79,-0.08834083378314972
4.8,-0.08831789344549179
4.81,-0.09216299653053284
4.82,-0.0998762771487236
4.83,-0.09365494549274445
4.84,-0.09122662246227264
4.85,-0.0926317572593689
4.86,-0.09788614511489868
4.87,-0.0892028734087944
4.88,-0.08432554453611374
4.89,-0.08331064134836197
4.9,-0.08618990331888199
4.91,-0.09296994656324387
4.92,-0.08585424721240997
4.93,-0.0825764611363411
4.94,-0.08318289369344711
4.95,-0.08769488334655762
4.96,-0.09610848128795624
4.97,-0.09061654657125473
4.98,-0.08894211053848267
4.99,-0.0911208987236023
5.0,-0.09716381132602692
