time_s,angle_rad
4.21,-0.3663901388645172
4.22,-0.3704165816307068
4.23,-0.3657172620296478
4.24,-0.37006625533103943
4.25,-0.3656791150569916
4.26,-0.3703394830226898
4.27,-0.3662627637386322
4.28,-0.37123483419418335
4.29,-0.3674781024456024
4.3,-0.3727736175060272
4.31,-0.36935800313949585
4.32,-0.3750002384185791
4.33,-0.3719588816165924
4.34,-0.36620843410491943
4.35,-0.3695102632045746
4.36,-0.36408427357673645
4.37,-0.36770254373550415
4.38,-0.36256110668182373
4.39,-0.3664579391479492
4.4,-0.36157217621803284
4.41,-0.36572062969207764
4.42,-0.36107155680656433
4.43,-0.3654543459415436
4.44,-0.3610318899154663
4.45,-0.36564064025878906
4.46,-0.36144331097602844
4.47,-0.3662780821323395
4.48,-0.3623126149177551
4.49,-0.3673817813396454
4.5,-0.36366328597068787
4.51,-0.36898359656333923
4.52,-0.3655359745025635
4.53,-0.371133029460907
4.54,-0.3679896593093872
4.55,-0.3738986849784851
4.56,-0.37110334634780884
4.57,-0.36558687686920166
4.58,-0.3691200911998749
4.59,-0.3639160096645355
4.6,-0.36775511503219604
4.61,-0.36283180117607117
4.62,-0.3669472634792328
4.63,-0.3622839152812958
4.64,-0.3666567802429199
4.65,-0.3622424006462097
4.66,-0.36686351895332336
4.67,-0.3626965284347534
4.68,-0.3675660192966461
4.69,-0.3636538088321686
4.7,-0.36878085136413574
4.71,-0.3651401102542877
4.72,-0.37054315209388733
4.73,-0.3672001361846924
4.74,-0.3729073107242584
4.75,-0.3698986768722534
4.76,-0.3759486675262451
4.77,-0.3733225166797638
4.78,-0.3679980933666229
4.79,-0.3717312514781952
4.8,-0.36676284670829773
4.81,-0.37084704637527466
4.82,-0.3662109076976776
4.83,-0.37062469124794006
4.84,-0.36630961298942566
4.85,-0.3710440397262573
4.86,-0.3670506775379181
4.87,-0.37210866808891296
4.88,-0.36844944953918457
4.89,-0.3738456070423126
4.9,-0.370544970035553
4.91,-0.3763059675693512
4.92,-0.37340086698532104
4.93,-0.3678012490272522
4.94,-0.3712591528892517
4.95,-0.3660127520561218
4.96,-0.36981695890426636
4.97,-0.3648899793624878
4.98,-0.36900898814201355
4.99,-0.36437976360321045
5.0,-0.3687940537929535
